id,relevance
209,2.108055621
211,2.679161069
212,2.33610701
213,2.64039504
216,2.38746972
217,2.295041282
218,2.38846406
219,2.444232591
220,2.250752552
221,2.376053431
222,2.265326241
224,1.939348347
225,2.515232251
228,2.57852102
229,2.420561626
230,2.760235829
231,2.202084399
232,2.202084399
234,2.731620561
235,2.731620561
236,2.399050092
237,2.399050092
238,2.765227777
239,2.195157688
240,2.223402737
242,2.574636737
243,2.50419089
244,2.340939527
246,2.6270587
247,2.338684987
248,2.082980559
249,2.404726941
250,2.120863379
251,2.597768327
252,2.41315616
253,2.166581076
254,2.266051199
256,2.329665571
258,2.19397281
260,2.136326943
262,2.149930499
263,2.167523103
264,1.85461934
265,2.289013968
267,2.798294919
268,2.430669219
269,2.003146573
271,2.287724423
273,2.372302661
274,2.261147457
277,2.591464868
278,2.190004958
279,1.881618258
280,2.606922269
281,2.759798226
282,2.804856742
283,2.337164041
285,2.54010027
286,2.35148778
287,2.07456726
288,2.483986344
289,2.483986344
291,2.509049137
292,2.378143256
295,2.487920215
296,2.487920215
298,2.431265955
299,2.397912881
300,2.46623483
301,2.748661678
302,2.689142948
303,2.008006833
304,1.773123245
306,2.322270511
307,2.489516897
308,2.389269908
309,2.309426196
310,2.694997671
311,2.573373271
312,2.890420112
313,2.422483745
315,2.385402839
316,2.354669775
317,2.036143502
320,2.494764009
321,2.534676204
322,2.501531818
324,2.729846466
325,2.717875676
326,2.369163136
328,2.6858827
329,2.461969226
330,2.551669089
332,2.437826212
333,2.373864163
336,2.278125232
337,2.577296286
338,2.695963117
339,2.154467263
342,2.707182737
344,2.214525774
345,2.472646283
348,2.448705652
349,2.712793469
352,2.373663145
353,2.622449592
356,2.52479578
357,2.558954831
358,2.462469186
360,2.09647601
362,1.89680238
364,2.551219999
366,2.684967242
367,2.51133407
368,2.208402866
369,2.567650482
370,2.77327972
371,2.789690079
372,2.59494682
376,2.449030191
377,2.774949535
378,2.644176516
379,2.408300938
380,2.063743499
381,2.594423783
382,2.433167329
383,2.064667301
384,2.674546037
386,2.594423783
387,2.594423783
388,2.594423783
390,2.320100125
391,1.874264186
392,2.634359339
393,2.068732214
394,1.587672867
395,2.688983181
396,2.349560637
398,2.214135933
399,2.743422258
404,2.491368862
405,2.688983181
406,2.688983181
409,2.479488552
410,2.382892337
412,2.623165052
414,2.328169093
415,1.812949769
416,2.518541065
417,1.956300807
419,2.203951755
420,2.42875261
423,2.431549708
424,2.520862497
425,1.359943196
426,2.64958066
427,1.951966085
428,2.442513102
429,2.330784191
430,1.856119095
431,2.501996811
432,2.513711606
433,2.443996875
434,2.470564243
435,2.193554569
436,2.358832271
437,2.793381577
438,2.740189672
439,2.778272683
441,2.601199943
442,2.296790898
443,2.154316901
448,2.23771523
449,2.472574232
450,2.468259149
451,2.416911398
453,2.663203613
457,2.374795094
460,2.881307688
462,2.684243737
463,2.827329478
464,2.342969334
465,2.63826794
466,2.818654874
467,2.283122021
471,2.449691504
472,2.449691504
474,2.791366886
477,2.377999363
482,2.234153799
483,2.491435409
484,2.668519683
486,2.57552399
487,2.304103674
488,2.701632664
489,2.224050215
490,2.420876902
493,2.384603524
494,2.14130248
495,2.110230182
496,2.184373708
498,2.314728546
499,2.425975735
502,2.572337529
503,2.334004438
504,2.707083022
505,2.722883757
506,2.44529931
507,2.04577227
509,2.577116442
510,2.326022327
512,2.369667836
513,2.369667836
514,2.531416843
515,2.223451504
518,1.994023784
519,2.482108514
520,2.628307621
521,2.508149773
522,2.215526186
523,2.089306933
525,2.452260097
526,2.510064933
527,2.522950887
528,2.437708404
529,2.411797779
530,2.159879102
531,2.059209219
532,2.628622671
534,2.175066337
535,2.460481572
537,2.608021779
538,2.436438578
539,2.763418467
540,2.362226458
541,2.324573502
543,2.36818668
545,2.66671891
546,2.396336067
547,2.301501604
548,2.762616351
550,2.570240341
552,2.538685199
553,2.618513237
554,2.292618557
555,2.488764367
556,2.474777728
558,2.348288018
560,2.570240341
561,2.165978205
564,2.619953807
565,2.334329925
566,2.705528072
567,2.442674406
569,2.243987071
570,2.571588419
574,2.1072941
575,2.364103828
577,2.124492715
578,2.539979206
579,2.175369079
580,2.380532969
586,2.588035086
587,2.745690836
588,2.069949285
589,2.487420889
590,2.722259876
592,2.553679722
594,2.237822206
596,2.749759608
597,2.753113176
598,2.410572473
599,2.821248851
601,2.29236579
602,2.757218719
603,2.421686396
604,2.141965582
607,2.380289132
608,2.526786349
609,1.712675349
610,2.357073095
612,2.380615984
613,2.074466531
614,2.058829147
615,2.151100964
616,2.715894562
617,2.300303962
618,2.499683037
620,2.786330141
621,2.423922766
622,2.704385107
623,1.884836168
624,2.766105557
625,2.000070646
627,2.134734971
628,2.280979326
629,2.82721699
631,2.424503403
632,2.350742965
633,2.012505019
638,2.437564377
639,2.227838878
641,2.192764871
645,2.607228921
647,2.753962643
648,2.250650355
649,2.451574404
650,2.377076704
651,2.719631175
654,2.512845109
655,2.417478224
656,1.911063801
657,2.819072559
658,2.318336926
664,2.263913244
665,2.870496561
667,2.235560664
672,2.284408408
673,2.743575846
675,2.144946406
676,2.060712721
678,2.280976957
681,2.538290888
683,2.33627719
684,2.120392196
685,2.80448675
689,2.725015265
692,2.431582648
693,2.462493779
694,2.639752544
695,2.398157082
697,2.203757586
698,2.63863606
699,2.518442294
701,2.621193616
702,2.615977452
703,2.241515678
704,2.445066463
705,2.376185919
706,2.624779636
707,2.307210552
708,2.517233645
709,2.292289676
710,2.397535357
711,2.397535357
714,2.415800529
716,2.135909356
717,2.807288865
719,2.479170092
720,2.253279523
721,2.396480679
723,2.313044998
724,2.807288865
725,2.411747875
727,2.153843734
728,2.324554023
729,2.407968201
730,2.434688499
732,1.964037733
733,2.31278197
735,2.473680572
736,2.071259587
738,2.381116307
741,2.576092057
744,2.197639058
746,2.174336867
747,2.360183532
750,1.712476667
752,2.149699823
754,1.873440111
755,2.186134258
757,2.708765711
761,2.102335813
762,2.175938036
766,2.440861158
767,1.99661234
768,2.36634615
769,2.527974703
770,2.270707365
772,2.160357007
774,2.332092114
775,2.365175276
776,2.241937992
777,2.197998923
779,2.203695497
780,2.751258572
781,2.142824069
782,2.303117556
783,2.326740112
785,2.272750452
786,2.376490777
788,2.864396647
789,2.100672457
792,2.037149872
793,2.100672457
794,2.864396647
795,1.970992661
796,2.466648434
797,2.589032477
798,2.589032477
799,2.726220734
802,2.313721274
803,2.545893932
804,2.673992903
805,2.800918972
806,2.805305451
807,2.451960505
808,2.501693409
809,2.16810866
810,2.548009221
813,2.297244571
814,2.433389859
815,2.609107682
816,2.110676587
820,2.080404998
821,2.097170996
822,2.392564874
823,2.338772522
825,2.17422538
827,2.649914052
829,2.254045379
830,2.244994074
833,2.447692748
834,2.532695096
835,2.152836487
836,2.335537099
838,2.505030618
839,2.000744013
840,2.172591573
841,2.182834054
842,2.3314406
845,1.951516095
846,1.850016016
848,2.464019402
849,2.292309834
850,2.458148242
851,2.33255654
853,2.511583648
854,2.121669813
855,2.222290527
856,2.585789609
858,2.35517485
859,2.264782262
860,2.440507372
861,2.709122167
863,2.131548519
864,2.389806226
865,1.947163268
866,1.952671276
870,2.355600531
871,2.075918023
873,2.188765618
874,2.211025578
875,1.429842295
877,2.374361159
879,2.526325319
880,2.370689373
883,2.150839476
884,1.690456801
887,2.404689727
888,2.006043016
889,2.063207228
890,1.970444624
891,1.970444624
892,2.109709576
896,2.606629402
897,2.099757281
900,2.706129264
901,2.27488259
903,2.186238508
904,2.407926292
905,2.680975169
906,2.785807079
907,2.57687922
911,2.126445141
913,2.195791656
914,1.952740306
915,1.979311803
916,1.980125568
917,1.950460684
919,1.955822216
920,1.88770731
921,2.026762309
924,2.725069987
925,2.170696526
926,2.489424436
927,1.941019002
930,2.45692347
931,2.45692347
932,2.438770057
933,2.353202613
935,2.46275229
936,2.459610468
937,2.161859116
938,2.402439378
939,2.265891396
941,2.289688854
942,2.5780539
943,2.730823976
945,2.539182112
946,1.950398848
947,2.269544175
948,2.048219551
949,2.021556019
950,1.920767545
951,2.633718281
952,1.978599144
953,1.965903638
955,2.133560883
956,2.411991908
957,2.843114192
959,2.170824711
960,2.699609474
961,2.623190598
964,2.730295904
965,2.711555201
966,2.226127621
967,2.54998925
968,2.631444015
970,2.85077648
971,2.799088415
972,2.151872717
973,2.609961271
975,2.681737332
976,2.43475573
977,2.406177611
979,2.514487911
980,2.744408502
981,2.54068809
982,2.710712885
983,2.197798292
985,2.349891331
986,2.774601612
987,2.272262647
988,1.888523332
989,2.344859927
990,2.390697699
992,2.40300681
993,2.537933288
994,2.498141748
995,2.124063787
996,2.340804183
997,2.575968261
998,2.575968261
999,2.740299049
1002,2.771527919
1003,2.267208606
1005,2.270522768
1006,1.978790838
1009,2.531021663
1010,2.739400678
1011,2.512020214
1012,2.799280181
1013,2.767749057
1014,2.70145743
1015,2.522166818
1016,2.368936142
1017,2.368936142
1018,2.728294887
1021,2.422227347
1023,2.742493646
1024,2.10702752
1025,2.256170057
1027,2.095376385
1029,2.564570591
1030,2.406686947
1032,2.314879195
1033,2.425738932
1034,2.363140317
1035,2.303258862
1036,2.269959677
1037,2.396178845
1039,2.207419335
1041,2.125679983
1042,2.434042255
1043,2.101638872
1044,2.184834287
1045,2.45813367
1046,2.037563956
1047,2.112402658
1048,2.45813367
1049,2.091743707
1050,2.155460003
1052,2.369094095
1054,2.210614904
1055,2.528740641
1057,2.476707044
1058,2.2330759
1059,2.608797848
1061,2.522378925
1063,2.176617025
1064,2.130882114
1066,2.260724142
1067,2.362177463
1069,2.221864654
1070,2.597913329
1071,2.101420081
1075,2.439242064
1077,2.823163172
1078,2.634981872
1079,2.779324661
1082,2.346892397
1085,1.906728253
1087,2.540790553
1088,2.516073188
1089,2.73671769
1091,2.482333169
1092,2.517248418
1093,2.426523986
1094,2.499610197
1096,2.383954534
1099,2.43878259
1100,2.080841402
1102,1.970368091
1105,1.995919312
1106,2.392311096
1109,2.206622083
1110,2.87959364
1111,2.473426288
1112,2.187043967
1113,2.31289036
1114,2.135027546
1115,2.676833255
1117,2.323178991
1118,2.411651265
1119,2.551723435
1120,2.489102009
1122,2.245499047
1123,2.296092366
1124,2.567894872
1125,1.882959183
1126,2.343849388
1127,2.343849388
1130,2.3160446
1131,2.408988747
1133,2.723785027
1136,2.452559674
1137,1.958357206
1139,2.338753527
1140,2.490763793
1141,2.3747712
1143,2.29403589
1144,2.085578214
1147,2.301555268
1149,2.169354626
1150,2.43358078
1152,2.142833941
1153,2.556051279
1154,2.803065213
1156,2.28791668
1157,1.990957472
1158,2.785814646
1160,2.217593154
1161,2.384692097
1162,2.372529032
1163,2.392350337
1166,2.754372098
1167,2.174710122
1169,2.66497617
1170,2.497818152
1173,2.399884067
1174,2.519969451
1175,2.496044529
1178,2.720744861
1179,2.806719842
1181,2.280051075
1182,2.372918021
1183,2.66734308
1184,2.617812401
1186,2.439129386
1187,2.489302189
1188,2.659481069
1189,2.346305605
1190,2.443995733
1193,2.564793506
1194,2.548269426
1197,2.184804635
1198,2.464776432
1199,2.698861318
1200,2.347945428
1201,2.657092976
1202,2.366310716
1203,2.098292418
1204,2.147146524
1207,2.775852722
1209,2.023752666
1210,2.023752666
1211,2.388097875
1213,1.70527551
1214,2.050624911
1217,2.499273001
1219,1.978826783
1221,2.222441201
1222,2.354480439
1223,2.354480439
1225,2.447988621
1226,2.081863493
1229,2.325244616
1232,2.380282758
1233,2.273155623
1234,2.62391247
1235,2.62391247
1236,2.256820712
1239,2.155771727
1240,2.474882965
1241,2.508871038
1242,2.803403537
1244,2.595845826
1245,2.744277428
1246,2.744277428
1247,2.334273474
1249,2.520764917
1250,2.45042815
1251,2.708660841
1254,2.640386816
1255,2.759075571
1256,2.708660841
1258,2.591056223
1259,2.35417361
1260,2.48772429
1261,2.49423176
1262,2.43673601
1263,2.675028579
1264,2.549828143
1265,2.739293532
1268,2.575326667
1269,2.36654966
1270,2.054166223
1271,2.19925336
1272,2.58029702
1274,2.231099777
1277,2.154372722
1278,2.072035895
1280,2.166925988
1281,2.500190904
1282,2.262374488
1283,2.343141937
1284,2.602565135
1285,1.922364693
1286,1.917063948
1288,2.576293391
1290,2.520953582
1292,2.291246942
1293,2.465434723
1294,2.204782537
1295,2.608290612
1297,2.696174279
1298,2.094634202
1299,2.042632881
1301,2.225924554
1304,2.772134628
1305,2.772134628
1306,2.610815158
1307,2.207389649
1308,2.600279922
1309,2.350782629
1310,2.516718389
1311,2.178888318
1312,2.283427708
1313,2.433941167
1314,2.423762808
1315,2.869976045
1318,2.840075993
1319,2.515233777
1321,2.334014392
1322,1.959732379
1324,2.696361319
1325,2.612483489
1327,2.230312218
1328,2.50241606
1329,2.524732438
1330,1.79622878
1331,2.453172018
1332,2.646306256
1333,2.112667549
1334,2.031313511
1336,2.472646283
1337,2.484281986
1339,2.448705652
1341,2.124206573
1342,2.683259448
1343,2.313010347
1346,2.414109305
1350,2.212885128
1351,2.257768253
1352,2.302466023
1353,2.774716975
1354,2.500393527
1358,2.265733051
1360,2.169619272
1361,2.467090591
1362,1.808848386
1363,2.643996141
1365,2.745159679
1367,2.68006439
1368,2.61953271
1369,2.439348469
1370,1.787431174
1371,2.713613927
1372,2.457246924
1373,2.457246924
1374,2.402849418
1375,2.77015574
1376,2.523067007
1378,2.234269151
1379,2.287842309
1380,2.083387926
1381,2.103927176
1382,2.290795978
1383,2.062956827
1384,2.355228964
1385,2.355228964
1386,2.206566943
1389,2.291912679
1390,2.339409473
1391,2.819460949
1392,2.657346783
1393,2.425945551
1396,2.718246941
1398,2.819460949
1400,2.848884807
1402,2.402598625
1404,2.5466065
1406,2.830313168
1407,2.332717751
1409,2.52879412
1410,2.44251646
1411,2.371307335
1412,2.748742486
1413,2.433500019
1415,1.776010556
1416,1.955728811
1417,2.561686817
1418,2.340773664
1420,2.042300623
1421,2.393525327
1423,2.626323178
1424,2.32786015
1425,2.648925524
1426,1.965819773
1428,2.460392598
1429,2.462416528
1430,2.650175767
1432,2.613207614
1435,2.377123032
1437,1.969116326
1438,2.546388816
1440,2.352856227
1441,2.444340045
1442,2.423558652
1445,1.829328754
1446,2.181929792
1447,2.644347248
1448,1.942283618
1450,2.429829965
1451,1.860264453
1452,2.703147812
1455,2.532874783
1456,2.642035165
1457,2.299752008
1459,2.480213034
1460,2.277313237
1461,2.412523005
1462,2.483750451
1463,1.815428638
1464,2.660405485
1465,2.622895006
1466,2.027865998
1467,2.441356218
1469,2.316497053
1470,2.593873866
1474,2.199178444
1475,2.095778191
1476,2.228873135
1477,1.913929664
1478,2.263236139
1480,2.198183205
1482,2.480977599
1484,2.541170425
1485,2.346999559
1488,2.22318734
1489,2.558088327
1493,2.180423897
1494,2.116651703
1495,2.246617929
1498,2.539851945
1499,2.025044177
1500,2.22287104
1502,1.665891229
1503,2.003645373
1505,2.665512157
1507,1.904733572
1508,1.845589332
1510,2.761436901
1511,2.339724469
1513,2.644903249
1514,2.178126676
1515,2.128130708
1516,2.150361734
1517,2.681291575
1518,2.697734372
1519,1.87787323
1520,2.216699598
1521,2.156819019
1522,2.22197424
1523,2.628033873
1524,2.172963763
1525,2.077328661
1526,2.305894682
1527,2.574910261
1529,2.300052067
1530,2.192155836
1531,2.062148255
1532,2.394366011
1533,2.113131964
1534,2.398616232
1535,2.388629606
1536,1.671596079
1537,2.395254725
1539,2.269505657
1540,2.742725019
1541,2.48106499
1543,2.585660344
1544,2.489424087
1545,2.611473286
1547,2.631262478
1549,2.687548779
1550,2.633703925
1551,2.293027537
1552,2.161823574
1553,2.182841701
1555,2.319049259
1556,2.579785796
1557,2.374341377
1558,2.579785796
1559,2.71616999
1563,2.057235093
1564,2.664527406
1565,2.37060916
1566,2.693071832
1567,2.693071832
1570,2.495859198
1573,2.607407754
1574,2.4722706
1575,2.215948817
1579,2.637180191
1580,2.111207145
1581,2.489862609
1582,2.380927425
1583,2.379051875
1584,2.215128037
1585,2.31651819
1586,1.951292734
1589,2.279266187
1590,2.274426231
1591,1.788218667
1592,2.090710191
1594,2.309773618
1596,2.776287193
1597,2.281227473
1598,2.560379136
1599,2.740078886
1600,2.59174103
1601,2.523024298
1602,2.489333477
1603,2.745354054
1604,1.986226035
1605,2.290225447
1606,2.505584102
1607,1.845231844
1608,1.84019627
1611,1.829143895
1613,2.451243366
1614,2.045974153
1615,2.161281691
1618,2.282063044
1619,2.293317354
1620,2.181318691
1621,2.484291237
1623,2.769813324
1625,2.239356898
1626,2.278134277
1628,2.290866282
1629,2.675184829
1630,2.047915235
1631,2.142141429
1632,2.065344877
1635,2.385403778
1636,2.468897873
1638,2.418719639
1639,1.954639519
1641,2.34963037
1642,1.710235517
1644,2.378695691
1646,2.405848782
1649,2.112897443
1650,1.999315252
1651,1.909596137
1652,1.968054
1658,2.746356247
1659,2.596059181
1660,2.474252437
1662,2.787605378
1663,2.74749846
1665,2.394163516
1666,2.162032855
1668,2.229379211
1674,2.08662614
1676,2.716645917
1678,2.269785033
1679,2.56603295
1680,1.975724908
1682,2.436909023
1683,2.276375026
1684,2.003154194
1685,2.770808149
1686,2.770808149
1687,2.554095355
1688,2.631069063
1689,2.567885916
1690,2.377591652
1693,2.739510456
1694,2.329947274
1695,2.669119615
1697,2.783321089
1698,2.757620675
1699,2.646728221
1700,2.508055912
1701,2.26814256
1706,2.631312476
1707,1.981911516
1708,1.963587883
1709,2.417635376
1710,2.391858358
1711,2.154378046
1712,2.419145273
1714,2.330226854
1716,2.37842946
1717,2.355514775
1718,2.458292756
1719,2.614658023
1720,2.243163324
1723,2.312824628
1725,2.327273429
1727,2.033209662
1728,2.466299464
1729,2.417904289
1730,2.304097809
1732,2.272213079
1734,2.010195569
1735,2.03595566
1736,2.23323384
1737,2.677681919
1739,1.909681958
1743,2.039313821
1744,2.385679414
1745,2.414669389
1747,2.491668385
1748,2.188320493
1750,2.219856901
1751,2.094499573
1752,2.447716402
1754,2.508427864
1755,2.429108404
1756,2.235898333
1757,2.235898333
1758,2.212767572
1759,2.411460624
1760,2.160211326
1761,2.060670924
1763,2.678479972
1764,2.32325356
1766,2.507116079
1767,2.657103924
1768,2.419399846
1769,2.781724594
1770,2.271465166
1772,2.722313382
1773,2.848006498
1775,2.690155126
1776,2.249446352
1778,2.636986694
1781,2.516602964
1783,2.740000224
1787,2.312924961
1788,2.016661128
1789,2.644071642
1791,2.259252228
1792,1.880281575
1793,2.343232287
1794,2.650193997
1795,2.546682406
1796,2.546682406
1798,2.231822962
1799,2.667385207
1800,2.219916545
1801,2.556382973
1802,2.843796883
1803,2.396682833
1806,2.142966118
1807,2.216672205
1808,2.265350343
1809,2.154688766
1810,2.329252272
1812,2.290499164
1813,2.724128738
1814,2.313955541
1817,2.701512107
1819,2.413705056
1820,2.349050572
1822,2.375701632
1823,2.77419607
1825,2.566255898
1826,2.789589268
1827,2.432676965
1828,2.636039432
1831,2.157377263
1832,2.526636267
1833,2.226184882
1834,2.121650036
1836,2.339626424
1837,2.350695012
1838,2.759575591
1839,2.678528652
1840,2.669872437
1842,2.691337161
1843,2.162549164
1849,2.554235783
1850,2.459317604
1854,1.94997229
1856,2.508596572
1857,2.744782751
1859,2.763632285
1860,2.243879193
1863,2.227682889
1864,2.628442737
1865,2.134831124
1866,2.457074988
1869,2.536634693
1871,2.457074988
1873,2.714668632
1874,2.807335852
1876,2.190421653
1877,2.336089609
1878,2.397538965
1879,2.33171963
1880,2.059215754
1882,2.736487872
1884,2.324601171
1885,1.854799325
1886,1.854799325
1887,2.613737995
1888,2.715631469
1889,2.291795087
1890,2.510167951
1891,2.510167951
1892,2.296659962
1893,1.853747407
1895,2.039939343
1897,1.904366402
1898,2.758513151
1900,1.812283012
1901,1.859644396
1902,2.467385185
1903,1.908572604
1904,2.626354491
1905,2.455766741
1906,2.455766741
1908,1.918876264
1909,2.227622761
1910,2.241918038
1911,2.522129634
1912,1.783363064
1913,1.746907131
1916,2.350016351
1917,1.789305121
1919,2.811289313
1925,2.486574561
1926,2.442847564
1928,2.61159047
1929,2.435176893
1930,2.3814568
1932,2.502769902
1934,2.3814568
1935,2.111793204
1936,2.264761036
1937,2.612035888
1938,2.290140317
1940,2.3893172
1942,2.014674111
1944,2.566781856
1945,2.411236285
1946,2.411236285
1947,2.444503559
1948,2.266635945
1949,2.100460065
1950,2.401259634
1951,1.953105799
1952,2.667483431
1953,2.502668958
1954,2.599633275
1955,2.377776014
1957,2.438846753
1958,2.109969929
1960,2.536982769
1962,2.681867708
1965,2.161686007
1968,2.022792886
1969,2.599837518
1971,2.820785341
1972,2.454345659
1973,2.725309104
1974,2.25395339
1975,2.734050185
1976,2.080278404
1978,2.131568281
1980,2.217634794
1981,2.249242627
1984,1.922231584
1985,2.09943313
1986,2.191657162
1988,2.349695958
1990,1.980658095
1991,2.218035555
1992,2.249086808
1993,2.278554015
1995,2.153096506
1996,2.108741175
1997,2.295623014
1999,2.088470742
2004,2.005791879
2005,2.234531201
2007,2.542616298
2009,2.313511612
2010,2.376062046
2012,2.347581175
2014,2.215410844
2015,2.620756513
2016,2.690039943
2017,2.741940201
2018,2.373169445
2020,1.930014503
2026,2.121534206
2027,2.683410961
2028,2.435239331
2030,2.079226163
2031,2.230125185
2032,2.325034798
2033,2.098259044
2034,1.894770757
2035,2.273900718
2036,2.273900718
2038,2.255908891
2040,2.471143582
2043,2.45844557
2044,2.690581616
2045,2.221756068
2046,2.715896422
2048,2.59853342
2049,2.531755573
2051,2.491598017
2053,2.151559964
2054,2.221337455
2055,2.074775245
2057,2.491598017
2058,2.373575645
2059,2.686120223
2061,2.541574344
2063,2.011057786
2067,2.469504737
2068,2.497272168
2069,2.596986798
2071,2.139261656
2072,1.974170834
2075,2.566380392
2076,2.322432619
2077,2.322432619
2078,2.547536395
2079,2.40588061
2080,2.510963537
2084,2.231286243
2087,2.713853041
2090,2.165352791
2091,2.539651311
2092,2.364158608
2093,2.514170324
2094,1.934122175
2096,2.64222348
2099,2.362706967
2100,2.353395098
2101,2.456558478
2102,1.852768028
2104,1.816637268
2105,1.816637268
2108,1.985294021
2110,2.127648746
2111,2.131095937
2112,2.294335675
2114,2.412440142
2116,2.557366231
2119,2.448123154
2120,2.53777191
2121,2.536544415
2122,2.346138724
2123,2.125207403
2124,2.119668085
2125,2.368083898
2127,2.569050094
2128,2.523338358
2129,2.283132706
2131,2.403635373
2132,2.122295758
2134,2.160861883
2135,2.139971939
2138,2.096542483
2140,2.262049195
2141,2.185271809
2142,2.511900998
2143,2.254698542
2144,2.155898919
2145,2.106238483
2147,2.087748216
2150,2.238705402
2152,2.434241699
2155,2.389580603
2156,2.219538753
2159,2.750660161
2161,2.356557984
2162,2.362472089
2164,2.827927302
2165,2.827927302
2168,2.768759692
2170,2.402087122
2171,2.069299744
2172,2.691481597
2174,2.691481597
2175,2.571723978
2177,2.563199441
2178,2.714936245
2179,2.781506447
2180,2.566530301
2183,2.038315109
2184,2.392358163
2185,2.502237541
2186,2.804434772
2187,1.859408895
2191,2.265031887
2192,2.369550204
2193,2.420567939
2194,2.414685297
2195,2.754875303
2196,2.354691491
2197,2.354490265
2198,2.4712385
2199,1.978220142
2200,2.214170164
2202,2.383872107
2203,2.02544686
2205,2.326757484
2207,2.580288996
2208,2.762389341
2209,2.762389341
2212,1.906446756
2213,2.066671717
2214,2.091386611
2215,2.322502604
2216,1.988690489
2217,1.268569313
2219,2.524352564
2220,2.312201052
2221,1.856792097
2223,1.970713696
2225,2.779570723
2227,2.66492174
2228,2.400961022
2229,2.591605691
2230,2.456086233
2231,1.977478359
2232,1.937703749
2233,1.999761679
2234,2.450093275
2235,2.306708761
2236,2.386919504
2238,2.669985548
2239,2.326619651
2240,1.926945776
2241,2.541001149
2243,2.738036088
2244,2.342263928
2246,2.411199189
2247,2.786763966
2249,2.699469151
2250,2.606794727
2252,2.600058651
2253,2.485038017
2254,2.515373277
2255,2.38921579
2256,2.300346524
2260,2.710233384
2261,2.445317059
2262,2.598544393
2263,2.360036332
2264,2.152729642
2265,2.894853812
2266,2.61337205
2267,2.574827878
2268,1.920862352
2269,2.45580291
2271,2.085682464
2272,2.390843344
2274,2.570056397
2276,2.032672465
2278,2.543603849
2280,2.28936216
2282,2.416513094
2285,2.038934267
2286,2.421247592
2287,2.568272429
2289,2.445168217
2290,2.338050806
2294,2.6023238
2295,2.414809065
2296,2.22410553
2301,2.442156075
2302,2.463835147
2304,2.427696819
2305,2.400601801
2307,2.568272429
2308,2.446978749
2309,2.327700092
2311,2.292466421
2313,2.442870255
2314,2.350525539
2316,2.482281572
2317,2.565870181
2318,2.718049471
2319,2.350828514
2320,2.680787289
2322,2.437911467
2324,2.196661173
2327,2.793985528
2329,2.63277818
2330,2.224756828
2331,2.337393392
2332,2.228989585
2335,2.43352126
2336,2.886715632
2337,2.284753377
2338,2.109218054
2340,2.389778066
2341,2.886715632
2342,2.401220541
2343,2.224779869
2344,1.980265811
2345,2.0582069
2347,1.93181299
2348,2.296879176
2349,2.278677744
2350,2.082501335
2352,2.321925283
2353,2.71261701
2354,2.076283733
2355,1.981702379
2356,2.025313682
2357,2.534583667
2358,2.165795769
2360,2.039821396
2361,2.659393162
2362,2.462312225
2363,2.036901485
2364,2.105948436
2366,2.220766862
2367,2.234213444
2368,2.330430497
2370,2.305605445
2371,2.479074067
2372,2.361049484
2373,2.487372786
2376,2.473766045
2377,2.313299302
2378,2.641259936
2379,2.306438503
2380,2.176688696
2382,1.997939888
